"No.","Time","Source","Destination","Protocol","Length","Info"
"192","01:06:10.737620","172.16.1.201","172.16.1.4","TCP","60","49158  >  389 [FIN, ACK] Seq=2733 Ack=3200 Win=64768 Len=0"
"193","01:06:10.737663","172.16.1.4","172.16.1.201","TCP","54","389  >  49158 [ACK] Seq=3200 Ack=2734 Win=64768 Len=0"
"194","01:06:10.737736","172.16.1.4","172.16.1.201","TCP","54","389  >  49158 [RST, ACK] Seq=3200 Ack=2734 Win=0 Len=0"
"195","01:06:10.749583","172.16.1.201","172.16.1.4","TCP","66","49173  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"196","01:06:10.749631","172.16.1.4","172.16.1.201","TCP","66","88  >  49173 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"197","01:06:10.749970","172.16.1.201","172.16.1.4","TCP","60","49173  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"198","01:06:10.750325","172.16.1.201","172.16.1.4","KRB5","1461","TGS-REQ"
"199","01:06:10.751515","172.16.1.4","172.16.1.201","KRB5","1480","TGS-REP"
"200","01:06:10.752291","172.16.1.201","172.16.1.4","TCP","60","49173  >  88 [FIN, ACK] Seq=1408 Ack=1427 Win=64256 Len=0"
"201","01:06:10.752292","172.16.1.201","172.16.1.4","TCP","66","49174  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"202","01:06:10.752314","172.16.1.4","172.16.1.201","TCP","54","88  >  49173 [ACK] Seq=1427 Ack=1409 Win=65536 Len=0"
"203","01:06:10.752348","172.16.1.4","172.16.1.201","TCP","66","88  >  49174 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"204","01:06:10.752389","172.16.1.4","172.16.1.201","TCP","54","88  >  49173 [RST, ACK] Seq=1427 Ack=1409 Win=0 Len=0"
"205","01:06:10.752668","172.16.1.201","172.16.1.4","TCP","60","49174  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"206","01:06:10.753001","172.16.1.201","172.16.1.4","TCP","1514","49174  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"207","01:06:10.753003","172.16.1.201","172.16.1.4","KRB5","1072","TGS-REQ"
"208","01:06:10.753022","172.16.1.4","172.16.1.201","TCP","54","88  >  49174 [ACK] Seq=1 Ack=2479 Win=65536 Len=0"
"209","01:06:10.753933","172.16.1.4","172.16.1.201","KRB5","186","KRB Error: KRB5KDC_ERR_BADOPTION NT Status: STATUS_NOT_SUPPORTED"
"210","01:06:10.754272","172.16.1.201","172.16.1.4","TCP","60","49174  >  88 [FIN, ACK] Seq=2479 Ack=133 Win=65536 Len=0"
"211","01:06:10.754292","172.16.1.4","172.16.1.201","TCP","54","88  >  49174 [ACK] Seq=133 Ack=2480 Win=65536 Len=0"
"212","01:06:10.754331","172.16.1.4","172.16.1.201","TCP","54","88  >  49174 [RST, ACK] Seq=133 Ack=2480 Win=0 Len=0"
"213","01:06:10.796177","172.16.1.201","172.16.1.4","TCP","60","49160  >  135 [ACK] Seq=329 Ack=281 Win=65280 Len=0"
"214","01:06:10.889744","172.16.1.201","172.16.1.4","TCP","60","49166  >  135 [ACK] Seq=329 Ack=281 Win=65280 Len=0"
"215","01:06:10.889745","172.16.1.201","172.16.1.4","TCP","60","49162  >  49155 [ACK] Seq=2961 Ack=1446 Win=64000 Len=0"
"216","01:06:10.905348","172.16.1.201","172.16.1.4","TCP","60","49167  >  49155 [ACK] Seq=3186 Ack=982 Win=64512 Len=0"
"217","01:06:11.139452","172.16.1.201","224.0.0.252","LLMNR","66","Standard query 0x229b A isatap"
"218","01:06:11.201831","172.16.1.201","172.16.1.4","DNS","76","Standard query 0x6ef6 A www.msftncsi.com"
"219","01:06:11.202087","172.16.1.201","172.16.1.4","DNS","76","Standard query 0x6ef6 A www.msftncsi.com"
"220","01:06:11.240741","172.16.1.201","172.16.1.255","NBNS","92","Name query NB CARLFORCE<1c>"
"221","01:06:11.241592","172.16.1.201","172.16.1.255","SMB_NETLOGON","281","SAM LOGON request from client"
"222","01:06:11.242257","172.16.1.4","172.16.1.255","NBNS","92","Name query NB NEWARK-1A<00>"
"223","01:06:11.248147","172.16.1.201","224.0.0.252","LLMNR","66","Standard query 0x229b A isatap"
"224","01:06:11.248191","172.16.1.201","172.16.1.255","NBNS","92","Name query NB CARLFORCE<1c>"
"225","01:06:11.248986","172.16.1.201","172.16.1.255","SMB_NETLOGON","281","SAM LOGON request from client"
"226","01:06:11.312280","172.16.1.201","173.223.52.18","TCP","66","49157  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"227","01:06:11.368211","173.223.52.18","172.16.1.201","TCP","66","80  >  49157 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1288 SACK_PERM=1 WS=32"
"228","01:06:11.368552","172.16.1.201","173.223.52.18","TCP","60","49157  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"229","01:06:11.368731","172.16.1.201","173.223.52.18","HTTP","151","GET /ncsi.txt HTTP/1.1 "
"230","01:06:11.404654","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"231","01:06:11.420135","173.223.52.18","172.16.1.201","TCP","54","80  >  49157 [ACK] Seq=1 Ack=98 Win=29216 Len=0"
"232","01:06:11.420563","173.223.52.18","172.16.1.201","HTTP","233","HTTP/1.1 200 OK  (text/plain)"
"233","01:06:11.420606","173.223.52.18","172.16.1.201","TCP","54","80  >  49157 [FIN, ACK] Seq=180 Ack=98 Win=29216 Len=0"
"234","01:06:11.420821","172.16.1.201","173.223.52.18","TCP","60","49157  >  80 [ACK] Seq=98 Ack=181 Win=65280 Len=0"
"235","01:06:11.420954","172.16.1.201","173.223.52.18","TCP","60","49157  >  80 [FIN, ACK] Seq=98 Ack=181 Win=65280 Len=0"
"236","01:06:11.451243","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"237","01:06:11.475042","173.223.52.18","172.16.1.201","TCP","54","80  >  49157 [ACK] Seq=181 Ack=99 Win=29216 Len=0"
"238","01:06:12.169011","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"239","01:06:12.215380","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"240","01:06:12.937031","172.16.1.201","172.16.1.4","DNS","80","Standard query 0x690d A isatap.carlforce.com"
"241","01:06:12.937176","172.16.1.4","172.16.1.201","DNS","154","Standard query response 0x690d No such name A isatap.carlforce.com SOA carlforce-dc1.carlforce.com"
"242","01:06:12.938229","172.16.1.201","224.0.0.252","LLMNR","66","Standard query 0x2c7e A isatap"
"243","01:06:12.938696","172.16.1.201","172.16.1.4","DNS","83","Standard query 0xc110 SOA Newark-1a.carlforce.com"
"244","01:06:12.938801","172.16.1.4","172.16.1.201","DNS","160","Standard query response 0xc110 SOA Newark-1a.carlforce.com SOA carlforce-dc1.carlforce.com A 172.16.1.4"
"245","01:06:12.940478","172.16.1.201","172.16.1.4","DNS","148","Dynamic update 0x2e52 SOA carlforce.com CNAME AAAA A A 172.16.1.201"
"246","01:06:12.941422","172.16.1.4","172.16.1.201","DNS","148","Dynamic update response 0x2e52 SOA carlforce.com CNAME AAAA A A 172.16.1.201"
"247","01:06:12.979774","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"248","01:06:13.042611","172.16.1.201","224.0.0.252","LLMNR","66","Standard query 0x2c7e A isatap"
"249","01:06:13.242803","172.16.1.201","172.16.1.4","TCP","66","49175  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"250","01:06:13.242856","172.16.1.4","172.16.1.201","TCP","66","88  >  49175 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"251","01:06:13.243193","172.16.1.201","172.16.1.4","TCP","60","49175  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"252","01:06:13.243534","172.16.1.201","172.16.1.4","KRB5","290","AS-REQ"
"253","01:06:13.244075","172.16.1.4","172.16.1.201","KRB5","324","KRB Error: KRB5KDC_ERR_PREAUTH_REQUIRED"
"254","01:06:13.244762","172.16.1.201","172.16.1.4","TCP","60","49175  >  88 [FIN, ACK] Seq=237 Ack=271 Win=65280 Len=0"
"255","01:06:13.244783","172.16.1.4","172.16.1.201","TCP","54","88  >  49175 [ACK] Seq=271 Ack=238 Win=65536 Len=0"
"256","01:06:13.244825","172.16.1.4","172.16.1.201","TCP","54","88  >  49175 [RST, ACK] Seq=271 Ack=238 Win=0 Len=0"
"257","01:06:13.245630","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"258","01:06:13.277179","172.16.1.201","172.16.1.4","TCP","66","49176  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"259","01:06:13.277228","172.16.1.4","172.16.1.201","TCP","66","88  >  49176 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"260","01:06:13.277566","172.16.1.201","172.16.1.4","TCP","60","49176  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"261","01:06:13.277900","172.16.1.201","172.16.1.4","KRB5","370","AS-REQ"
"262","01:06:13.278917","172.16.1.4","172.16.1.201","KRB5","1599","AS-REP"
"263","01:06:13.279788","172.16.1.201","172.16.1.4","TCP","60","49176  >  88 [ACK] Seq=317 Ack=1546 Win=65536 Len=0"
"264","01:06:13.279789","172.16.1.201","172.16.1.4","TCP","60","49176  >  88 [FIN, ACK] Seq=317 Ack=1546 Win=65536 Len=0"
"265","01:06:13.279813","172.16.1.4","172.16.1.201","TCP","54","88  >  49176 [ACK] Seq=1546 Ack=318 Win=65536 Len=0"
"266","01:06:13.279853","172.16.1.4","172.16.1.201","TCP","54","88  >  49176 [RST, ACK] Seq=1546 Ack=318 Win=0 Len=0"
"267","01:06:13.281003","172.16.1.201","172.16.1.4","TCP","66","49177  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"268","01:06:13.281054","172.16.1.4","172.16.1.201","TCP","66","88  >  49177 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"269","01:06:13.281393","172.16.1.201","172.16.1.4","TCP","60","49177  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"270","01:06:13.281816","172.16.1.201","172.16.1.4","TCP","1514","49177  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"271","01:06:13.281818","172.16.1.201","172.16.1.4","KRB5","149","TGS-REQ"
"272","01:06:13.281837","172.16.1.4","172.16.1.201","TCP","54","88  >  49177 [ACK] Seq=1 Ack=1556 Win=65536 Len=0"
"273","01:06:13.282267","172.16.1.4","172.16.1.201","KRB5","150","KRB Error: KRB5KDC_ERR_S_PRINCIPAL_UNKNOWN"
"274","01:06:13.282933","172.16.1.201","172.16.1.4","TCP","60","49177  >  88 [FIN, ACK] Seq=1556 Ack=97 Win=65536 Len=0"
"275","01:06:13.282952","172.16.1.4","172.16.1.201","TCP","54","88  >  49177 [ACK] Seq=97 Ack=1557 Win=65536 Len=0"
"276","01:06:13.282992","172.16.1.4","172.16.1.201","TCP","54","88  >  49177 [RST, ACK] Seq=97 Ack=1557 Win=0 Len=0"
"277","01:06:13.749173","172.16.1.201","224.0.0.252","LLMNR","66","Standard query 0x2c7e A isatap"
"278","01:06:13.853407","172.16.1.201","224.0.0.252","LLMNR","66","Standard query 0x2c7e A isatap"
"279","01:06:14.009786","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"280","01:06:14.056427","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"281","01:06:14.774204","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"282","01:06:14.820621","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"283","01:06:15.585038","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"284","01:06:15.657076","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"285","01:06:16.412202","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"286","01:06:16.467952","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"287","01:06:17.176583","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"288","01:06:17.223108","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"289","01:06:17.941875","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"290","01:06:17.987509","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"291","01:06:18.705363","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"292","01:06:18.752820","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"293","01:06:19.469760","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"294","01:06:19.516353","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"295","01:06:20.234809","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"296","01:06:20.280756","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"297","01:06:20.998543","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"298","01:06:21.045852","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"299","01:06:21.763028","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"300","01:06:21.809605","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"301","01:06:21.968528","172.16.1.201","172.16.1.4","TCP","66","49178  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"302","01:06:21.968591","172.16.1.4","172.16.1.201","TCP","66","88  >  49178 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"303","01:06:21.968933","172.16.1.201","172.16.1.4","TCP","60","49178  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"304","01:06:21.968933","172.16.1.201","172.16.1.4","KRB5","279","AS-REQ"
"305","01:06:21.969604","172.16.1.4","172.16.1.201","KRB5","270","KRB Error: KRB5KDC_ERR_PREAUTH_REQUIRED"
"306","01:06:21.969937","172.16.1.201","172.16.1.4","TCP","60","49178  >  88 [FIN, ACK] Seq=226 Ack=217 Win=65280 Len=0"
"307","01:06:21.969957","172.16.1.4","172.16.1.201","TCP","54","88  >  49178 [ACK] Seq=217 Ack=227 Win=65536 Len=0"
"308","01:06:21.970002","172.16.1.4","172.16.1.201","TCP","54","88  >  49178 [RST, ACK] Seq=217 Ack=227 Win=0 Len=0"
"309","01:06:21.991255","172.16.1.201","172.16.1.4","TCP","66","49179  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"310","01:06:21.991304","172.16.1.4","172.16.1.201","TCP","66","88  >  49179 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"311","01:06:21.991643","172.16.1.201","172.16.1.4","TCP","60","49179  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"312","01:06:21.991644","172.16.1.201","172.16.1.4","KRB5","358","AS-REQ"
"313","01:06:21.992672","172.16.1.4","172.16.1.201","KRB5","1581","AS-REP"
"314","01:06:21.993453","172.16.1.201","172.16.1.4","TCP","60","49179  >  88 [ACK] Seq=305 Ack=1528 Win=65536 Len=0"
"315","01:06:21.993454","172.16.1.201","172.16.1.4","TCP","60","49179  >  88 [FIN, ACK] Seq=305 Ack=1528 Win=65536 Len=0"
"316","01:06:21.993477","172.16.1.4","172.16.1.201","TCP","54","88  >  49179 [ACK] Seq=1528 Ack=306 Win=65536 Len=0"
"317","01:06:21.993515","172.16.1.4","172.16.1.201","TCP","54","88  >  49179 [RST, ACK] Seq=1528 Ack=306 Win=0 Len=0"
"318","01:06:21.993802","172.16.1.201","172.16.1.4","TCP","66","49180  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"319","01:06:21.993834","172.16.1.4","172.16.1.201","TCP","66","88  >  49180 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"320","01:06:21.994169","172.16.1.201","172.16.1.4","TCP","60","49180  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"321","01:06:21.994535","172.16.1.201","172.16.1.4","KRB5","1468","TGS-REQ"
"322","01:06:21.995608","172.16.1.4","172.16.1.201","KRB5","1492","TGS-REP"
"323","01:06:21.996437","172.16.1.201","172.16.1.4","TCP","60","49180  >  88 [FIN, ACK] Seq=1415 Ack=1439 Win=64256 Len=0"
"324","01:06:21.996459","172.16.1.4","172.16.1.201","TCP","54","88  >  49180 [ACK] Seq=1439 Ack=1416 Win=65536 Len=0"
"325","01:06:21.996496","172.16.1.4","172.16.1.201","TCP","54","88  >  49180 [RST, ACK] Seq=1439 Ack=1416 Win=0 Len=0"
"326","01:06:22.528340","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"327","01:06:22.562146","172.16.1.201","172.16.1.4","DNS","73","Standard query 0x2eb6 A CARLFORCE.COM"
"328","01:06:22.562276","172.16.1.4","172.16.1.201","DNS","89","Standard query response 0x2eb6 A CARLFORCE.COM A 172.16.1.4"
"329","01:06:22.574103","172.16.1.201","172.16.1.255","NBNS","92","Name query NB ISATAP<00>"
"330","01:06:22.575166","172.16.1.201","172.16.1.4","TCP","66","49181  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"331","01:06:22.575253","172.16.1.4","172.16.1.201","TCP","66","445  >  49181 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"332","01:06:22.575590","172.16.1.201","172.16.1.4","TCP","60","49181  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"333","01:06:22.578707","172.16.1.201","172.16.1.4","SMB","213","Negotiate Protocol Request"
"334","01:06:22.578990","172.16.1.4","172.16.1.201","SMB2","306","Negotiate Protocol Response"
"335","01:06:22.583427","172.16.1.201","172.16.1.4","SMB2","162","Negotiate Protocol Request"
"336","01:06:22.583646","172.16.1.4","172.16.1.201","SMB2","306","Negotiate Protocol Response"
"337","01:06:22.592373","172.16.1.201","172.16.1.4","TCP","66","49182  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"338","01:06:22.592424","172.16.1.4","172.16.1.201","TCP","66","88  >  49182 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"339","01:06:22.592763","172.16.1.201","172.16.1.4","TCP","60","49182  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"340","01:06:22.593124","172.16.1.201","172.16.1.4","TCP","1514","49182  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"341","01:06:22.593127","172.16.1.201","172.16.1.4","KRB5","153","TGS-REQ"
"342","01:06:22.593148","172.16.1.4","172.16.1.201","TCP","54","88  >  49182 [ACK] Seq=1 Ack=1560 Win=65536 Len=0"
"343","01:06:22.593582","172.16.1.4","172.16.1.201","KRB5","154","KRB Error: KRB5KDC_ERR_S_PRINCIPAL_UNKNOWN"
"344","01:06:22.593916","172.16.1.201","172.16.1.4","TCP","60","49182  >  88 [FIN, ACK] Seq=1560 Ack=101 Win=65536 Len=0"
"345","01:06:22.593935","172.16.1.4","172.16.1.201","TCP","54","88  >  49182 [ACK] Seq=101 Ack=1561 Win=65536 Len=0"
"346","01:06:22.593976","172.16.1.4","172.16.1.201","TCP","54","88  >  49182 [RST, ACK] Seq=101 Ack=1561 Win=0 Len=0"
"347","01:06:22.605433","172.16.1.201","172.16.1.4","SMB2","220","Session Setup Request, NTLMSSP_NEGOTIATE"
"348","01:06:22.605644","172.16.1.4","172.16.1.201","SMB2","425","Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE"
"349","01:06:22.606639","172.16.1.201","172.16.1.4","SMB2","729","Session Setup Request, NTLMSSP_AUTH, User: CARLFORCE\\NEWARK-1A$"
"350","01:06:22.607644","172.16.1.4","172.16.1.201","SMB2","159","Session Setup Response"
"351","01:06:22.608475","172.16.1.201","172.16.1.4","SMB2","170","Tree Connect Request Tree: \\\\CARLFORCE.COM\\IPC$"
"352","01:06:22.608534","172.16.1.4","172.16.1.201","SMB2","138","Tree Connect Response"
"353","01:06:22.609198","172.16.1.201","172.16.1.4","SMB2","186","Create Request File: samr"
"354","01:06:22.609365","172.16.1.4","172.16.1.201","SMB2","210","Create Response File: samr"
"355","01:06:22.609702","172.16.1.201","172.16.1.4","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_STANDARD_INFO File: samr"
"356","01:06:22.609744","172.16.1.4","172.16.1.201","SMB2","154","GetInfo Response"
"357","01:06:22.610422","172.16.1.201","172.16.1.4","DCERPC","330","Bind: call_id: 2, Fragment: Single, 3 context items: SAMR V1.0 (32bit NDR), SAMR V1.0 (64bit NDR), SAMR V1.0 (6cb71c2c-9812-4540-0300-000000000000)"
"358","01:06:22.610517","172.16.1.4","172.16.1.201","SMB2","138","Write Response"
"359","01:06:22.610848","172.16.1.201","172.16.1.4","SMB2","171","Read Request Len:1024 Off:0 File: samr"
"360","01:06:22.610896","172.16.1.4","172.16.1.201","DCERPC","254","Bind_ack: call_id: 2, Fragment: Single, max_xmit: 4280 max_recv: 4280, 3 results: Provider rejection, Acceptance, Negotiate ACK"
"361","01:06:22.611558","172.16.1.201","172.16.1.4","SAMR","282","Connect5 request"
"362","01:06:22.611784","172.16.1.4","172.16.1.201","SAMR","234","Connect5 response"
"363","01:06:22.612448","172.16.1.201","172.16.1.4","SAMR","230","EnumDomains request"
"364","01:06:22.612599","172.16.1.4","172.16.1.201","SAMR","378","EnumDomains response"
"365","01:06:22.613285","172.16.1.201","172.16.1.4","SAMR","284","LookupDomain request, "
"366","01:06:22.613674","172.16.1.4","172.16.1.201","SAMR","238","LookupDomain response"
"367","01:06:22.614345","172.16.1.201","172.16.1.4","SAMR","258","OpenDomain request"
"368","01:06:22.614566","172.16.1.4","172.16.1.201","SAMR","218","OpenDomain response"
"369","01:06:22.614897","172.16.1.201","172.16.1.4","SAMR","246","OpenDomain request"
"370","01:06:22.615121","172.16.1.4","172.16.1.201","SAMR","218","OpenDomain response"
"371","01:06:22.615786","172.16.1.201","172.16.1.4","SAMR","304","LookupNames request"
"372","01:06:22.616060","172.16.1.4","172.16.1.201","SAMR","258","LookupNames response"
"373","01:06:22.616758","172.16.1.201","172.16.1.4","SAMR","230","OpenUser request"
"374","01:06:22.617147","172.16.1.4","172.16.1.201","SAMR","218","OpenUser response"
"375","01:06:22.617810","172.16.1.201","172.16.1.4","SAMR","226","QueryUserInfo request"
"376","01:06:22.618233","172.16.1.4","172.16.1.201","SAMR","854","QueryUserInfo response"
"377","01:06:22.619019","172.16.1.201","172.16.1.4","SAMR","226","QuerySecurity request"
"378","01:06:22.619352","172.16.1.4","172.16.1.201","SAMR","362","QuerySecurity response"
"379","01:06:22.620016","172.16.1.201","172.16.1.4","SAMR","222","GetGroupsForUser request"
"380","01:06:22.620216","172.16.1.4","172.16.1.201","SAMR","238","GetGroupsForUser response"
"381","01:06:22.620878","172.16.1.201","172.16.1.4","SAMR","342","GetAliasMembership request"
"382","01:06:22.621040","172.16.1.4","172.16.1.201","SAMR","226","GetAliasMembership response"
"383","01:06:22.621371","172.16.1.201","172.16.1.4","SAMR","222","Close request"
"384","01:06:22.621515","172.16.1.4","172.16.1.201","SAMR","218","Close response"
